YOB,NKID,DEP,PHON,SINC,DAINC,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD,AES0,AES1,AES2,AES3,AES4,AES5,AES6,AES7,AES8,AES9,AES10,RES0,RES1,RES2,RES3,RES4
8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61.0,2.0,0.0,1,0.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66.0,0.0,0.0,1,0.0,6000.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.0,0.0,0.0,1,2000.0,24000.0,3392.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62.0,1.0,0.0,1,0.0,19500.0,0.0,0.0,388.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64.0,0.0,0.0,0,0.0,20100.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.0,2.0,0.0,1,0.0,64800.0,17856.0,48000.0,368.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
65.0,0.0,0.0,1,0.0,5538.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66.0,0.0,0.0,0,0.0,13800.0,0.0,0.0,272.0,0.0,0.0,32.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
61.0,0.0,0.0,1,0.0,33000.0,38464.0,24064.0,764.0,0.0,0.0,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.0,1.0,0.0,1,7000.0,9000.0,20928.0,22464.0,880.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56.0,0.0,0.0,1,0.0,24900.0,0.0,0.0,0.0,0.0,552.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.0,0.0,0.0,1,0.0,29700.0,0.0,0.0,260.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,1,0.0,45000.0,3392.0,9600.0,1240.0,0.0,0.0,160.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41.0,1.0,0.0,1,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,2.0,0.0,1,2000.0,24000.0,8928.0,40000.0,368.0,200.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,1.0,0.0,1,0.0,9464.0,63392.0,23392.0,1400.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,0.0,1.0,1,0.0,13964.0,40928.0,28928.0,1520.0,656.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,0.0,0.0,1,1230.0,39000.0,54464.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62.0,0.0,0.0,1,8725.0,27969.0,26464.0,21864.0,688.0,320.0,0.0,260.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61.0,0.0,0.0,1,2000.0,45000.0,62464.0,46464.0,840.0,0.0,580.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43.0,3.0,0.0,1,1872.0,21000.0,0.0,0.0,388.0,0.0,100.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58.0,2.0,0.0,1,0.0,45000.0,17856.0,52464.0,800.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,3.0,0.0,1,1680.0,24000.0,3392.0,46000.0,292.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0.0,0.0,0,0.0,19323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,340.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,2.0,0.0,1,0.0,27000.0,0.0,0.0,580.0,100.0,56.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,240.0,0.0,0.0,200.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66.0,0.0,0.0,1,0.0,17010.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64.0,0.0,0.0,1,0.0,24300.0,0.0,0.0,200.0,160.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52.0,0.0,0.0,1,11500.0,36000.0,60464.0,60464.0,0.0,480.0,776.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
43.0,2.0,0.0,1,0.0,57000.0,48928.0,44000.0,320.0,620.0,0.0,320.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.0,1.0,0.0,1,0.0,22500.0,6928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,13800.0,0.0,0.0,480.0,116.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
61.0,0.0,0.0,1,0.0,19500.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59.0,0.0,0.0,1,0.0,9464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52.0,2.0,0.0,1,1000.0,9464.0,16960.0,54464.0,1200.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57.0,1.0,0.0,1,0.0,0.0,32928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.0,0.0,1,0.0,0.0,28928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,1.0,0.0,1,0.0,16200.0,2992.0,14928.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23.0,0.0,0.0,1,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62.0,2.0,0.0,1,0.0,20160.0,34464.0,32464.0,720.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,0.0,0.0,1,10300.0,54000.0,63392.0,18464.0,560.0,560.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27.0,0.0,0.0,1,10192.0,0.0,8928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57.0,1.0,0.0,0,4500.0,22500.0,0.0,0.0,320.0,56.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56.0,2.0,0.0,1,0.0,54000.0,22464.0,54800.0,500.0,0.0,0.0,120.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,800.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,1,0.0,31500.0,44464.0,39464.0,840.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,20043.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15.0,0.0,0.0,1,0.0,39000.0,48928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52.0,2.0,0.0,1,0.0,50256.0,30464.0,0.0,540.0,200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,19818.0,0.0,0.0,280.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50.0,0.0,0.0,1,0.0,15588.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42.0,1.0,0.0,1,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49.0,2.0,0.0,1,2300.0,36000.0,8928.0,48000.0,348.0,680.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62.0,2.0,0.0,0,8500.0,24000.0,0.0,0.0,380.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63.0,0.0,0.0,1,7000.0,36000.0,22464.0,2464.0,320.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,20100.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12.0,0.0,0.0,1,0.0,0.0,54464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,0.0,0.0,1,0.0,12464.0,17856.0,44000.0,364.0,1040.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,3.0,0.0,1,0.0,9464.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,13000.0,25500.0,30464.0,0.0,680.0,0.0,0.0,400.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0.0,0.0,1,0.0,10311.0,0.0,0.0,448.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,800.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
47.0,0.0,0.0,1,0.0,14976.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,160.0,200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0.0,0.0,1,0.0,0.0,4464.0,0.0,180.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,6500.0,24000.0,0.0,0.0,468.0,240.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,1.0,0.0,1,0.0,37440.0,54464.0,34464.0,760.0,436.0,312.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.0,0.0,0.0,1,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
51.0,2.0,0.0,1,2000.0,30000.0,8928.0,38464.0,740.0,160.0,120.0,20.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,18300.0,22464.0,22464.0,568.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36.0,0.0,0.0,1,0.0,40392.0,12320.0,0.0,1760.0,372.0,76.0,280.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,18756.0,0.0,0.0,440.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64.0,0.0,0.0,1,0.0,22500.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53.0,3.0,0.0,1,10000.0,13500.0,54464.0,26464.0,640.0,700.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.0,0.0,0.0,1,0.0,23232.0,0.0,0.0,412.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47.0,2.0,0.0,0,3000.0,42000.0,14464.0,26000.0,244.0,0.0,200.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,0,0.0,21000.0,0.0,0.0,424.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19.0,0.0,0.0,1,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41.0,5.0,0.0,1,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99.0,2.0,0.0,1,11070.0,36000.0,35392.0,28928.0,1576.0,0.0,0.0,1600.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,0.0,0.0,1,0.0,13800.0,17856.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58.0,0.0,0.0,1,0.0,25800.0,0.0,0.0,0.0,0.0,1196.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59.0,0.0,0.0,1,17000.0,21000.0,28928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,0.0,0.0,1,0.0,28575.0,48464.0,0.0,800.0,0.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,25350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41.0,2.0,0.0,1,20000.0,18000.0,63392.0,62000.0,440.0,620.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39.0,1.0,0.0,1,2000.0,54000.0,37856.0,40000.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.0,0.0,0.0,0,0.0,8742.0,0.0,0.0,380.0,0.0,0.0,120.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57.0,2.0,0.0,1,23000.0,0.0,3392.0,28928.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43.0,1.0,1.0,1,0.0,51000.0,23392.0,4.0,0.0,440.0,120.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50.0,2.0,0.0,1,0.0,36000.0,48928.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,248.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67.0,0.0,0.0,1,0.0,12516.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,0,0.0,13500.0,38464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62.0,1.0,0.0,1,0.0,36600.0,28928.0,0.0,0.0,428.0,80.0,80.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31.0,0.0,0.0,1,2704.0,18204.0,0.0,0.0,424.0,0.0,408.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48.0,0.0,0.0,1,0.0,35271.0,54464.0,52000.0,380.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51.0,0.0,0.0,1,0.0,45000.0,51392.0,28928.0,1888.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0,2.0,0.0,1,4500.0,0.0,8928.0,59200.0,600.0,80.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26.0,2.0,0.0,1,10000.0,0.0,21856.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,0.0,0.0,1,0.0,15990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30.0,0.0,0.0,1,0.0,13140.0,28928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,0,6000.0,18000.0,0.0,0.0,600.0,0.0,160.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66.0,0.0,0.0,1,0.0,11232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34.0,2.0,0.0,1,0.0,11520.0,14464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,0.0,0.0,1,1800.0,30000.0,26464.0,0.0,368.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44.0,2.0,0.0,1,0.0,15000.0,35392.0,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,26406.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60.0,0.0,0.0,0,6000.0,18000.0,48928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58.0,2.0,0.0,1,6000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,0.0,640.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,0.0,0.0,1,0.0,60000.0,32320.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30.0,0.0,0.0,1,3776.0,30000.0,60000.0,27720.0,372.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.0,0.0,0.0,1,0.0,0.0,14464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21.0,0.0,0.0,1,0.0,54000.0,43392.0,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,0.0,48.0,60.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46.0,0.0,0.0,1,7000.0,15000.0,8928.0,30464.0,672.0,0.0,0.0,40.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,3.0,0.0,1,1900.0,34500.0,0.0,0.0,0.0,744.0,0.0,120.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,0.0,0.0,1,5045.0,0.0,0.0,0.0,440.0,436.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,3.0,0.0,1,7500.0,37500.0,3392.0,34464.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9.0,0.0,0.0,0,0.0,0.0,43392.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,2.0,0.0,1,2500.0,22500.0,928.0,6464.0,536.0,160.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,8000.0,12600.0,0.0,0.0,420.0,104.0,0.0,100.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54.0,0.0,0.0,1,0.0,23100.0,12928.0,0.0,0.0,0.0,0.0,120.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,1.0,0.0,1,2500.0,30000.0,22464.0,18464.0,420.0,0.0,60.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43.0,0.0,0.0,1,4500.0,33000.0,48928.0,30464.0,660.0,0.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,24327.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
66.0,0.0,0.0,1,0.0,0.0,46784.0,0.0,0.0,224.0,0.0,80.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1,0.0,24600.0,0.0,0.0,0.0,264.0,0.0,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55.0,2.0,0.0,1,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52.0,2.0,0.0,1,1955.0,33000.0,8928.0,22464.0,580.0,316.0,40.0,48.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
99.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52.0,0.0,0.0,1,0.0,48000.0,28928.0,34464.0,800.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,2.0,0.0,1,9425.0,29934.0,28928.0,54464.0,968.0,484.0,684.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37.0,0.0,0.0,1,0.0,51000.0,54464.0,48000.0,584.0,0.0,400.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
39.0,3.0,0.0,1,0.0,43500.0,28928.0,8000.0,400.0,240.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26.0,0.0,0.0,1,2700.0,60150.0,48928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,52353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
