,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
242,0,5500,87765.0,101053.0,1,2,22.0,0.0,0.0,55.558049044,2.0,13.0,31.375542416
243,0,5500,52897.0,65054.0,2,4,20.0,0.0,0.0,189.29531847,0.0,19.0,20.654128896
244,1,5500,24700.0,35675.0,1,6,1.0,0.0,3.0,153.93333333,3.0,27.0,33.779915348721225
245,1,5500,73760.81719955898,43132.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
246,0,5500,43486.0,81600.0,1,0,4.0,0.0,0.0,216.13333333,4.0,30.0,33.779915348721225
247,1,5500,21359.0,30000.0,1,6,7.0,3.0,2.0,130.8,3.0,14.0,33.779915348721225
248,1,5500,73760.81719955898,13770.0,2,5,5.0,0.0,1.0,167.36666667,1.0,8.0,33.779915348721225
249,0,5500,93051.0,115374.0,2,2,6.0,0.0,0.0,187.02051879,1.0,27.0,27.646748505
250,0,5500,87438.0,116679.0,2,2,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896
251,0,5500,78059.0,78179.0,1,0,5.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,20.679313582
252,0,5500,72147.0,69918.0,2,1,4.0,2.0,0.0,158.5344979,0.0,23.0,43.404430238
253,1,5500,40584.0,46645.0,2,6,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965
254,1,5500,73760.81719955898,12972.0,2,6,1.0,0.0,1.0,82.294266354,0.0,2.0,36.986744097
255,1,5500,37368.0,48502.0,2,5,9.0,0.0,2.0,48.995845002,0.0,10.0,33.126483967
256,0,5500,73760.81719955898,66251.0,2,4,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532
257,0,5500,71644.0,72696.0,2,1,4.0,2.0,0.0,150.86584513,0.0,22.0,40.442567785
258,1,5500,85845.0,122205.0,1,2,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875
259,0,5600,53793.0,66379.0,2,4,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527
260,0,5600,69435.0,83489.0,1,2,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848
261,0,5600,29648.0,39907.0,2,2,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949656
262,0,5600,76407.0,77485.0,2,6,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976
263,1,5600,5000.0,66700.0,2,6,31.0,1.0,1.0,204.06666667,0.0,11.0,33.779915348721225
264,1,5600,55160.0,86800.0,2,6,3.0,1.0,1.0,148.13333333,1.0,14.0,33.779915348721225
265,0,5600,41439.0,53893.0,2,4,8.0,0.2545696877380046,0.4494423791821561,181.32298993,1.1860550458715597,19.0,24.651395744
266,0,5600,15275.0,47954.0,2,3,8.922268135904508,0.0,0.0,204.33524504,0.0,12.0,42.397769638
267,0,5700,100934.0,111496.0,2,4,23.0,0.0,0.0,117.49959288,0.0,12.0,38.750562668
268,0,5700,73760.81719955898,74685.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,24.274865275
269,0,5700,49514.0,58249.0,2,4,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878
270,0,5700,76948.0,85753.0,2,6,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784
271,0,5700,28127.0,36524.0,2,2,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569
272,0,5700,73760.81719955898,68591.0,2,4,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558
273,0,5700,26927.0,35461.0,1,6,0.0,1.0,0.0,21.799352154,10.0,6.0,29.439664242
274,0,5700,49806.0,82242.0,1,0,3.0,0.0,0.0,210.34747857,3.0,30.0,31.243408701
275,1,5700,70000.0,84579.0,1,1,0.1,0.0,0.0,95.9,1.0,17.0,33.779915348721225
276,1,5700,58400.0,75000.0,2,2,4.0,0.0,0.0,177.5,2.0,26.0,33.779915348721225
277,1,5700,80437.0,109647.0,2,2,9.5,0.0,0.0,104.4,0.0,14.0,33.779915348721225
278,1,5700,77213.0,92661.0,1,1,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631
279,0,5700,62319.0,82923.0,2,6,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285
280,0,5700,71556.0,79538.0,2,6,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247
281,0,5700,73760.81719955898,39052.0,2,6,3.0,0.0,0.0,272.22062826,0.0,25.0,39.896104618
282,1,5700,74172.0,79846.0,1,2,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659
283,0,5700,28116.0,33450.0,1,6,0.0,1.0,0.0,15.396587392,9.0,7.0,30.017013296
284,0,5700,73760.81719955898,64910.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.850461221
285,0,5700,73760.81719955898,69172.0,2,4,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963
286,0,5800,73760.81719955898,36385.0,2,6,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541
287,0,5800,73760.81719955898,41119.0,2,6,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556
288,0,5800,75000.0,90543.0,1,5,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356
289,0,5800,79296.0,86885.0,1,5,19.0,0.0,1.0,307.9748816,1.0,23.0,39.959108765
290,1,5800,27791.0,46833.0,1,5,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389
291,0,5800,172595.0,250155.0,1,1,8.922268135904508,0.0,0.0,126.40098356,0.0,21.0,43.20775979
292,0,5800,73760.81719955898,34704.0,2,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,34.174055545
293,0,5800,73760.81719955898,73804.0,2,4,1.0,0.0,0.0,71.766557161,0.0,4.0,41.287423388
294,0,5800,46595.0,58191.0,2,6,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667
295,1,5900,73760.81719955898,28000.0,1,3,1.0,2.0,1.0,36.766666667,1.0,8.0,33.779915348721225
296,0,5900,70973.0,77989.0,2,6,7.0,0.0,0.0,120.37941429,0.0,24.0,41.442500462
297,1,5900,73760.81719955898,33100.0,2,6,8.922268135904508,0.0,0.0,238.6,1.0,2.0,33.779915348721225
298,0,5900,73760.81719955898,51189.0,2,0,1.0,0.0,0.0,179.76627518656667,0.0,0.0,12.749180645
299,0,5900,82912.0,91175.0,1,2,2.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,27.595273523
300,1,5900,25972.0,41856.0,1,6,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175
301,0,5900,74187.0,78976.0,2,6,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425
302,0,5900,73760.81719955898,66903.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,32.782926828
303,1,5900,106650.0,,1,5,1.0,0.0,6.0,250.56666667,4.0,23.0,33.779915348721225
304,0,6000,73760.81719955898,69492.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,32.977197226
305,0,6000,95232.0,115977.0,2,4,22.0,0.0,0.0,149.0229081,1.0,12.0,37.954336913
306,1,6000,47625.0,85925.0,2,4,0.1,2.0,1.0,154.13333333,4.0,26.0,33.779915348721225
307,1,6000,24600.0,30500.0,2,6,4.5,0.0,1.0,116.1,8.0,34.0,33.779915348721225
308,1,6000,65000.0,94355.0,0,6,26.0,1.0,3.0,69.3,1.0,34.0,33.779915348721225
309,1,6000,73760.81719955898,,2,4,13.0,0.2545696877380046,2.0,122.76666667,1.1860550458715597,23.0,33.779915348721225
310,1,6000,33600.0,,2,6,2.0,0.0,0.0,140.93333333,1.0,20.0,33.779915348721225
311,1,6000,42000.0,58305.0,1,6,19.0,0.0,0.0,90.0,2.0,13.0,33.779915348721225
312,1,6000,32446.0,54904.0,2,6,2.0,0.0,0.0,51.733333333,1.0,9.0,33.779915348721225
313,1,6000,9660.0,35900.0,1,6,8.0,0.0,1.0,136.3,3.0,6.0,33.779915348721225
314,1,6000,22859.0,32200.0,1,6,4.0,0.0,0.0,83.333333333,3.0,20.0,33.779915348721225
315,1,6000,16878.0,25850.0,0,5,1.0,0.0,1.0,218.6,5.0,34.0,33.779915348721225
316,0,6000,72951.0,80000.0,2,6,22.8,0.0,0.0,343.9,1.0,47.0,33.779915348721225
317,0,6000,43000.0,57460.0,2,6,1.6,1.0,0.4494423791821561,101.5,1.1860550458715597,13.0,33.779915348721225
318,0,6000,53500.0,64790.0,1,6,0.1,0.0,2.0,105.4,3.0,18.0,33.779915348721225
319,0,6000,69876.0,94394.07,2,6,0.0,0.0,1.0,179.56666667,0.0,32.0,33.779915348721225
320,0,6000,51000.0,86125.0,2,2,6.0,0.0,0.0,222.16666667,2.0,24.0,33.779915348721225
321,0,6000,53227.0,68700.0,2,5,3.0,0.0,2.0,122.73333333,0.0,23.0,33.779915348721225
322,0,6000,73760.81719955898,43300.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,100.93333333,1.1860550458715597,9.0,33.779915348721225
323,0,6000,14000.0,61493.0,2,4,23.0,0.0,0.0,321.63333333,1.0,13.0,33.779915348721225
324,1,6000,40000.0,54600.0,2,2,4.0,0.0,4.0,101.4,0.0,19.0,33.779915348721225
325,1,6000,18793.0,27750.0,2,5,6.0,0.0,3.0,119.7,0.0,8.0,33.779915348721225
326,1,6000,179397.0,200000.0,1,2,5.0,6.0,0.0,90.3,6.0,29.0,33.779915348721225
327,1,6000,73760.81719955898,95500.0,2,5,6.0,1.0,2.0,129.9,1.0,22.0,33.779915348721225
328,0,6000,79046.0,103048.0,2,6,0.0,0.0,0.0,181.69653802,0.0,32.0,37.289989924
329,0,6000,73760.81719955898,53190.0,2,0,0.0,0.0,0.0,179.76627518656667,0.0,0.0,15.174415003
330,1,6000,73760.81719955898,43683.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,21.935498813
331,0,6000,129731.0,154113.0,2,2,12.0,0.0,0.0,213.53333333,0.0,19.0,33.779915348721225
332,0,6100,48500.0,62500.0,1,5,7.0,0.2545696877380046,4.0,111.3,2.0,11.0,33.779915348721225
333,0,6100,73760.81719955898,47400.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
334,0,6100,91704.0,114799.0,2,4,22.0,0.0,0.0,129.25008957,1.0,12.0,36.746766237
335,0,6100,47604.0,54966.0,2,6,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453
336,0,6100,73760.81719955898,35250.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,303.0,1.1860550458715597,12.0,33.779915348721225
337,1,6100,62751.0,95617.0,2,6,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694
338,0,6100,48300.0,53388.0,2,4,9.0,0.2545696877380046,0.4494423791821561,178.48960216,1.1860550458715597,19.0,26.72002818
339,0,6100,68743.0,65321.0,2,1,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706
340,0,6100,79636.0,87276.0,2,6,20.0,0.0,0.0,350.43613755,0.0,47.0,28.848276581
341,0,6100,73760.81719955898,46830.0,2,0,0.0,0.0,1.0,179.76627518656667,0.0,0.0,13.306013076
342,0,6100,78753.0,95433.0,1,2,0.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,28.925117417
343,0,6100,77265.0,97944.0,1,2,0.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,28.876463055
344,0,6200,75657.0,84368.0,1,1,4.0,0.0,0.0,122.24494502,0.0,30.0,32.552543335
345,0,6200,171582.0,245730.0,1,1,8.922268135904508,0.0,0.0,135.10893025,0.0,22.0,39.783818126
346,0,6200,73760.81719955898,33909.0,2,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,34.517404516
347,0,6200,46601.0,59486.0,2,6,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036
348,0,6200,60354.0,87596.0,2,2,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237
349,0,6200,45356.0,82054.0,1,0,2.0,0.0,0.0,201.33448747,4.0,29.0,29.661710162
350,0,6200,73760.81719955898,41657.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,293.95872355,1.1860550458715597,11.0,30.197630728
351,1,6200,73760.81719955898,,1,3,3.0,0.2545696877380046,0.4494423791821561,80.5,2.0,17.0,33.779915348721225
352,0,6200,73760.81719955898,80078.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,25.375544161
353,1,6200,42100.0,57385.0,1,6,8.5,0.0,1.0,164.8,1.0,28.0,33.779915348721225
354,0,6200,70793.0,71552.0,2,1,3.0,2.0,0.0,162.94515692,0.0,23.0,40.315396587
355,0,6200,73881.0,98550.0,2,6,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569
356,0,6200,45787.0,64854.0,1,0,4.0,0.2545696877380046,1.0,63.117023228,1.1860550458715597,16.0,36.538747338
357,0,6200,75121.0,96462.0,1,2,0.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,27.167655962
358,0,6200,73760.81719955898,51732.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,12.324707091
359,0,6200,133882.0,155222.0,2,2,9.0,0.0,0.0,212.53764322,0.0,19.0,20.616783656
360,0,6200,75623.0,89634.0,2,6,24.0,0.0,0.0,324.68682941,0.0,47.0,28.285532103
361,0,6200,45564.0,61956.0,2,6,2.0,0.0,0.4494423791821561,101.16706032,1.1860550458715597,13.0,38.675140153
362,0,6300,99469.0,116260.0,2,4,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107
363,0,6300,55000.0,69000.0,1,2,13.0,0.0,0.0,130.06666667,0.0,20.0,33.779915348721225
364,0,6300,73760.81719955898,72890.0,2,4,1.0,0.0,0.0,41.250113587,0.0,3.0,39.198068218
365,0,6300,44226.0,57779.0,1,0,7.0,0.2545696877380046,0.0,63.626413251,1.1860550458715597,16.0,33.111829109
366,0,6300,73760.81719955898,39050.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,294.47804756,1.1860550458715597,12.0,31.447750409
367,0,6300,78724.0,80355.0,2,6,24.0,0.0,0.0,335.07414261,1.0,46.0,31.177261304
368,1,6300,59793.0,98314.0,1,3,2.2,0.0,0.0,120.73333333,0.0,8.0,33.779915348721225
369,1,6300,65875.0,76000.0,1,5,0.8,2.0,0.0,84.0,1.0,12.0,33.779915348721225
370,0,6300,45582.0,89005.0,1,0,2.0,0.0,0.0,209.35804693,4.0,30.0,29.595955514
371,0,6300,92659.0,117352.0,2,2,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519
372,0,6300,58052.0,70091.0,1,2,9.0,0.0,4.0,153.78043854,1.0,30.0,21.719595981
373,0,6300,49498.0,64296.0,1,5,6.0,0.2545696877380046,4.0,111.20651324,1.0,10.0,38.577131937
374,0,6300,79667.0,96988.0,1,2,1.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,29.835960721
375,1,6300,12476.0,32559.0,2,4,12.0,3.0,6.0,227.12990511,0.0,23.0,23.31951678
376,0,6300,69357.0,73726.0,2,1,3.0,2.0,0.0,163.28393319,1.0,22.0,42.407814245
377,0,6300,26655.0,29792.0,1,6,1.0,1.0,0.0,12.759267447,10.0,6.0,28.36185178
378,1,6400,25144.0,45200.0,2,6,25.0,0.0,2.0,128.0,4.0,17.0,33.779915348721225
379,0,6400,99131.0,125652.0,2,6,8.0,0.2545696877380046,0.4494423791821561,419.3751538,1.0,50.0,42.244927573
380,0,6400,76577.0,83200.0,1,0,5.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,22.055034214
381,0,6400,47251.0,58157.0,2,6,0.0,0.0,0.4494423791821561,104.79246836,1.1860550458715597,13.0,36.416886965
382,0,6400,53476.0,70157.0,1,2,7.0,0.0,3.0,164.31540986,1.0,30.0,21.137981572
383,0,6400,81116.0,86148.0,2,2,8.0,0.0,0.0,262.17542613,0.0,11.0,42.068268179
384,0,6400,17491.0,63614.0,2,4,23.0,0.0,0.0,325.29930871,0.0,12.0,40.244404369
385,0,6400,65215.0,74332.0,2,5,9.0,0.2545696877380046,1.0,213.8321032,0.0,24.0,40.64461955
386,0,6400,62746.0,75016.0,1,2,12.0,0.0,0.0,133.10154783,0.0,20.0,40.188123128
387,0,6400,76732.0,78084.0,2,6,8.0,0.0,0.0,109.19302137,0.0,26.0,37.964554318
388,0,6400,70035.0,78635.0,1,1,3.0,0.0,0.0,147.07716353,0.0,31.0,31.206129763
389,0,6400,39687.0,51666.0,2,4,9.0,0.2545696877380046,0.4494423791821561,177.59135402,1.1860550458715597,19.0,26.1209597
390,0,6400,51436.0,91284.0,1,0,4.0,0.0,0.0,209.64289843,2.0,30.0,31.971971208
391,0,6400,44968.0,62747.0,2,6,0.0,1.0,0.4494423791821561,101.39144532,1.1860550458715597,12.0,36.602947343
392,0,6400,9113.0,46351.0,2,3,8.922268135904508,0.0,0.0,202.25079583,0.0,11.0,45.114319388
393,0,6400,28041.0,33438.0,1,6,1.0,1.0,0.0,10.42564285,10.0,6.0,29.753700283
394,0,6400,57887.0,74776.0,2,5,3.0,0.0,1.0,126.32864372,0.0,22.0,28.756345434
395,0,6500,47949.0,53102.0,2,4,9.0,0.2545696877380046,0.4494423791821561,180.84124987,1.1860550458715597,19.0,27.839006664
396,0,6500,73760.81719955898,37448.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,333.23089989,1.1860550458715597,11.0,29.011980578
397,1,6500,60054.0,70434.0,2,6,1.0,0.0,0.0,127.06270157,2.0,21.0,37.800352933
398,0,6500,80739.0,97630.0,1,2,1.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,30.531264536
399,0,6500,63144.0,76754.0,2,5,2.0,0.0,2.0,129.0777116,0.0,23.0,29.055433128
400,0,6500,33639.0,37345.0,2,2,11.0,0.0,0.0,191.0756559,0.0,13.0,24.227319339
401,0,6500,78741.0,90599.0,1,2,0.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,29.198860669
402,0,6500,51724.0,87770.0,1,0,4.0,0.0,0.0,209.32631158,4.0,29.0,30.343448604
403,1,6500,13600.0,,2,6,14.0,2.0,5.0,115.36666667,1.0,16.0,33.779915348721225
404,1,6500,48000.0,61000.0,1,6,1.0,1.0,0.0,97.299756098,6.0,38.0,33.779915348721225
405,1,6500,65000.0,80400.0,1,6,15.0,0.0,0.0,224.86666667,0.0,13.0,33.779915348721225
406,0,6500,22789.0,35836.0,2,4,1.0,0.0,0.0,110.56666667,2.0,30.0,33.779915348721225
407,0,6500,75113.0,115900.0,2,4,29.0,0.0,0.0,332.73333333,2.0,38.0,33.779915348721225
408,0,6500,55000.0,88300.0,2,4,29.0,0.0,0.0,234.4,1.0,17.0,33.779915348721225
409,0,6500,60000.0,70000.0,1,2,9.0,0.0,0.0,54.766666667,2.0,24.0,33.779915348721225
410,0,6500,70300.0,107500.0,1,4,1.0,0.0,0.0,242.46666667,1.0,38.0,33.779915348721225
411,1,6500,96314.0,105800.0,2,2,27.0,0.0,0.0,475.8,2.0,40.0,33.779915348721225
412,0,6500,81145.0,117530.0,2,4,29.0,0.0,0.0,327.20063852,1.0,38.0,34.345837692
413,0,6500,73760.81719955898,70886.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,23.47088075
414,1,6500,183860.0,208910.0,1,2,4.0,6.0,0.0,86.452226941,6.0,29.0,69.8005248
415,0,6500,58689.0,72557.0,1,6,0.0,0.0,1.0,94.00805286,2.0,18.0,34.898413066
416,0,6600,62380.0,89742.0,2,4,31.0,0.0,0.0,232.52729073,0.0,16.0,26.160494887
417,0,6600,74376.0,84855.0,1,0,3.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,20.028353505
418,0,6600,73760.81719955898,48800.0,2,0,0.0,0.0,0.0,179.76627518656667,0.0,0.0,12.219436152
419,0,6600,68733.0,81973.0,2,6,5.0,0.0,0.0,96.977667199,0.0,14.0,42.211046784
420,0,6600,40926.0,50486.0,2,4,10.0,0.2545696877380046,0.4494423791821561,179.80086812,1.1860550458715597,19.0,27.532376107
421,0,6600,95450.0,112630.0,2,4,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722
422,0,6600,73760.81719955898,46516.0,2,0,0.0,0.0,0.0,179.76627518656667,0.0,0.0,14.845990728
423,0,6600,98415.0,126636.0,2,6,11.0,0.2545696877380046,0.4494423791821561,423.20962409,2.0,49.0,40.957090317
424,0,6700,73760.81719955898,55396.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,15.703991562
425,0,6700,55113.0,56486.0,2,6,4.0,0.0,0.0,84.417030462,0.0,17.0,23.642853829
426,1,6700,60301.0,70543.0,2,2,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406
427,0,6700,73760.81719955898,30544.0,1,6,2.0,0.0,0.0,283.89723134,0.0,14.0,24.120451557
428,0,6700,49367.0,59609.0,2,6,6.0,0.0,0.0,99.303700784,0.0,17.0,25.231366381
429,0,6700,58741.0,68225.0,1,2,9.0,0.0,3.0,173.5744163,1.0,31.0,23.587013228
430,1,6700,27510.0,42495.0,1,6,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508
431,1,6700,73760.81719955898,81239.0,2,6,19.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,40.894931701
432,0,6700,69773.0,83014.0,2,6,0.0,1.0,0.0,263.17343429,0.0,5.0,37.70699649
433,0,6700,51855.0,58084.0,2,4,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698
434,0,6700,48430.0,64358.0,2,6,0.0,1.0,0.4494423791821561,108.35174747,1.1860550458715597,13.0,38.894194746
435,0,6700,29662.0,36195.0,2,4,1.0,0.0,0.0,112.13708066,1.0,30.0,38.52863281
436,0,6700,66587.0,70710.0,1,2,9.0,1.0,0.0,43.923382631,1.0,24.0,39.738576265
437,1,6700,73760.81719955898,20631.0,2,5,4.0,0.0,0.0,174.72183413,1.0,8.0,62.246451123
438,0,6700,54161.0,59714.0,2,4,20.0,0.0,0.0,209.20630035,0.0,20.0,20.203517707
439,0,6700,134616.0,155034.0,2,2,13.0,1.0,0.0,215.42240638,0.0,19.0,19.493871984
440,0,6800,136951.0,160306.0,2,2,11.0,0.0,0.0,219.7356734,1.0,18.0,20.885093499
441,0,6800,138691.0,160063.0,2,2,12.0,0.0,0.0,208.42084303,0.0,19.0,19.33336736
442,0,6800,49809.0,65074.0,1,5,7.0,0.2545696877380046,4.0,116.6327333,3.0,10.0,39.215028911
443,0,6800,78292.0,86959.0,1,0,3.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,18.927211638
444,0,6800,139578.0,154602.0,2,2,12.0,0.0,0.0,201.96083432,0.0,18.0,22.325828788
445,0,6800,57439.0,74816.0,2,5,2.0,0.0,2.0,126.30323511,0.0,22.0,27.118653527
446,0,6800,76074.0,88178.0,2,6,22.0,0.0,0.0,341.46505556,0.0,46.0,27.523246143
447,1,6800,31000.0,42000.0,1,5,3.5,1.0,0.0,106.26666667,2.0,26.0,33.779915348721225
448,0,6800,45150.0,57150.0,1,4,4.0,0.0,1.0,94.333333333,3.0,12.0,33.779915348721225
449,0,6800,56155.0,57912.0,2,4,21.0,0.0,0.0,206.30632134,0.0,20.0,21.798513082
450,1,6800,73760.81719955898,27410.0,2,5,6.0,1.0,0.0,2.0333333333,1.0,5.0,33.779915348721225
451,0,6800,178559.0,247611.0,1,1,8.922268135904508,0.0,0.0,127.23414105,0.0,22.0,42.083901678
452,0,6800,73760.81719955898,72310.0,2,4,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229
453,0,6800,71666.0,99913.0,2,6,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731
454,0,6800,75964.0,88754.0,1,5,19.0,0.0,1.0,298.70048215,0.0,23.0,39.107501643
455,0,6900,75880.0,113612.0,1,4,1.0,0.0,0.0,230.80558812,1.0,38.0,17.965883444
456,0,6900,70717.0,87466.0,2,6,2.0,0.0,0.0,112.58906066,0.0,15.0,41.428089899
457,0,6900,53776.0,51952.0,2,6,5.0,0.0,0.0,87.900118337,0.0,17.0,22.286997477
458,1,6900,53328.0,58088.0,1,1,2.0,0.0,0.0,101.5319079,0.0,21.0,35.764058362
459,1,6900,5816.0,,2,5,23.0,0.0,2.0,67.8,1.0,18.0,33.779915348721225
460,1,6900,57257.0,63752.0,1,6,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882
461,1,6900,37055.0,83000.0,2,1,1.0,0.0,0.0,122.26666667,2.0,43.0,33.779915348721225
462,0,6900,97662.0,110046.0,2,4,24.0,0.0,0.0,111.12339734,0.0,11.0,37.253150854
463,0,6900,49000.0,68280.0,1,6,1.0,0.0,0.0,61.9,8.0,22.0,33.779915348721225
464,0,6900,73760.81719955898,57067.0,0,0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,14.370985949
465,0,6900,50387.0,68443.0,1,5,7.0,0.2545696877380046,3.0,105.82732904,2.0,10.0,40.717668846
466,0,6900,49932.0,66042.0,2,4,20.0,0.0,0.0,204.48458275,0.0,19.0,21.855494126
467,0,6900,51384.0,84689.0,1,0,4.0,0.0,0.0,224.2470369,3.0,29.0,30.526150723
468,0,6900,73760.81719955898,36191.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,311.86989931,1.1860550458715597,12.0,30.790620774
469,0,7000,98779.0,124827.0,2,6,9.0,0.2545696877380046,0.4494423791821561,421.541928,1.0,49.0,40.828872934
470,0,7000,73873.0,111781.0,1,4,0.0,0.0,0.0,231.79991346,0.0,38.0,19.273579455
471,0,7000,74795.0,99149.0,2,6,1.0,0.0,1.0,175.57144277,0.0,32.0,34.449664673
472,0,7000,73760.81719955898,47462.0,2,6,8.922268135904508,0.2545696877380046,0.4494423791821561,102.6573271,1.1860550458715597,9.0,36.094071425
473,0,7000,78284.0,98214.0,2,6,0.0,0.0,1.0,171.83838617,0.0,31.0,36.247963031
474,0,7000,58128.0,93740.0,2,2,5.0,0.0,0.0,213.36302767,2.0,24.0,34.475301929
475,0,7000,81335.0,81018.0,2,6,22.0,0.0,0.0,341.61057605,1.0,47.0,27.767299768
476,0,7000,52287.0,87972.0,2,2,7.0,0.0,0.0,211.28441317,1.0,24.0,33.461402248
477,0,7000,58339.0,72432.0,2,5,10.0,0.2545696877380046,1.0,197.33839792,0.0,24.0,39.843087337
478,0,7000,46238.0,66842.0,1,4,4.0,0.0,0.0,90.380409083,3.0,11.0,36.30952679
479,1,7000,142251.0,157250.0,2,6,5.0,0.0,0.0,87.833333333,4.0,21.0,33.779915348721225
480,1,7000,19894.0,32500.0,1,6,4.0,0.0,0.0,134.7,1.0,16.0,33.779915348721225
481,1,7000,27290.0,63500.0,2,4,6.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
